DOT_Number,Company_Name,DBA_Name,Representative_Name,Representative_Title,Phone,Email,Street_Address,City,State,Zip_Code,Current_Insurance_Carrier,Policy_Expiration_Date,Insurance_Amount_On_File,Fleet_Size,Number_of_Drivers,Operation_Type,Entity_Type
103999,"AUSTIN POWDER COMPANY","",,,2164642400,daniel.barner@austinpowder.com,,CLEVELAND,OH,"","LANCER INSURANCE COMPANY",2024-08-01,3000000.0,491,0,,""
3896581,"BIG ROAD SERVICES INC","",,,4196704344,JODY@BIGROADSERVICES.COM,,LIMA,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-01,750000.0,1,0,,""
1363682,"BUCKEYE EXPRESS LOGISTICS LLC","",,,6142726730,BGREEK@BUCKEYEEXPRESSLOGISTICS.COM,,COLUMBUS,OH,"","BERKLEY CASUALTY COMPANY",2024-08-01,750000.0,1,0,,""
1270775,"CAN DO TRUCKING LLC","",,,4194665603,tinabrossia@gmail.com,,TOLEDO,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-01,750000.0,1,0,,""
946689,"CARDINAL TRANSPORTATION LTD","",,,6142742500,INFO@CARDINALTRANS.COM,,COLUMBUS,OH,"","NATIONAL INTERSTATE INSURANCE COMPANY",2024-08-01,5000000.0,81,0,,""
3570441,"CT NICHOLSON TRUCKING LLC","",,,3306414945,CTNICHOLSON@OUTLOOK.COM,,PIEDMONT,OH,"","SENTRY SELECT INSURANCE COMPANY",2024-08-01,750000.0,2,0,,""
4261029,"DPL CARTAGE LLC","",,,4192051867,DISPATCH@DPLCARTAGE.COM,,MILLBURY,OH,"","GREAT WEST CASUALTY CO.",2024-08-01,1000000.0,1,0,,""
2902145,"E & H TRANSPORT LLC","",,,3304322230,EHTRANSPORT4YOU@GMAIL.COM,,DOVER,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-01,750000.0,5,0,,""
3508243,"GRAND EXPEDITE LLC","",,,6144770562,grandexpeditellc@gmail.com,,HILLIARD,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-01,1000000.0,1,0,,""
3528715,"JEFFREY'S TRANSPORTATION LLC","",,,9402399900,JEFFNN25@GMAIL.COM,,"LEWIS CENTER",OH,"","BERKSHIRE HATHAWAY HOMESTATE INSURANCE COMPAN",2024-08-01,750000.0,8,0,,""
565683,"MARSHALL MATERIALS INC","",,,4196540599,MARK@TRUCKINGCONSULTANT.COM,,"LIBERTY CENTER",OH,"","ACUITY, A MUTUAL INSURANCE COMPANY",2024-08-01,1000000.0,1,0,,""
2194943,"MDR TRUCKING COMPANY LLC","",,,3305462060,mdrtrucking3@gmail.com,,CANTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-01,750000.0,1,0,,""
2238672,"MNH FREIGHT MANAGEMENT LLC","",,,4198946170,jpetrlich@mnhtruck.com,,FOSTORIA,OH,"","LEXINGTON NATIONAL INSURANCE CORPORATION",2024-08-01,0.0,0,0,,""
653194,"P-D MIDWEST TRANSPORT INC","",,,6142772792,tom.bartlett@palmerdonavin.com,,"GROVE CITY",OH,"","HARTFORD FIRE INSURANCE COMPANY",2024-08-01,1000000.0,131,0,,""
450943,"PRESCOTT TANK LINES INC","",,,5134095363,nbond@udfinc.com,,CINCINNATI,OH,"","GREENWICH INSURANCE COMPANY",2024-08-01,2000000.0,19,0,,""
3624206,"ROAD PIERCER LLC","",,,6144469965,roadpiercerllc@gmail.com,,COLUMBUS,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-01,750000.0,1,0,,""
814635,"SCHIEMANN INVESTMENTS INC","KEN'S TRANSPORT",,,4409683305,jackie@kenstransport.com,,MONTVILLE,OH,"","AUTO OWNERS INSURANCE COMPANY",2024-08-01,750000.0,18,0,,""
287264,"SEAGATE TRANSPORTATION SERVICES INC","",,,4196669919,ABARTA@SEAGATETRANS.COM,,PERRYSBURG,OH,"","GREAT WEST CASUALTY CO.",2024-08-01,1000000.0,19,0,,""
3030486,"SHOKI TRANSPORTATION LLC","",,,6149311002,sharmarkea3@gmail.com,,COLUMBUS,OH,"","DB INSURANCE CO., LTD (U.S.BRANCH)",2024-08-01,750000.0,1,0,,""
2947659,"THE RELIABLE MOVERS LLC","",,,2169049019,BOOKRELIABLE@GMAIL.COM,,EUCLID,OH,"","GEICO GENERAL INSURANCE COMPANY",2024-08-01,750000.0,1,0,,""
2193469,"TUGG TOWING LLC","",,,5138740666,DMILLER.TUGGTOWING@GMAIL.COM,,"WEST CHESTER",OH,"","AMGUARD INSURANCE COMPANY",2024-08-01,1000000.0,9,0,,""
2240874,"TURNER CARTAGE LLC","",,,4192278564,"",,LIMA,OH,"","LEXINGTON NATIONAL INSURANCE CORPORATION",2024-08-01,0.0,0,0,,""
3386434,"TWISTED METAL CUSTOMS LLC","HEDRICKS HAULING",,,4195710917,HEDRICKS.HAULING@GMAIL.COM,,JEROMESVILLE,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-01,1000000.0,2,0,,""
77124,"UNITED DAIRY FARMERS INC","",,,5133968700,kkeeble@udfinc.com,,CINCINNATI,OH,"","GREENWICH INSURANCE COMPANY",2024-08-01,2000000.0,2,0,,""
717200,"UNITED DAIRY FARMERS TRANSIT INC","",,,5133968700,pveid@udfinc.com,,CINCINATTI,OH,"","GREENWICH INSURANCE COMPANY",2024-08-01,2000000.0,69,0,,""
229546,"WHITTINGTON PRODUCE INC","",,,9379972371,LETHA.WHITTINGTON_PRODUCE@YAHOO.COM,,HOLLANSBURG,OH,"","NORTHLAND INSURANCE COMPANY",2024-08-01,1000000.0,4,0,,""
2318088,"ACM FREIGHT CARRIER LLC","",,,6145000736,ACM351@HOTMAIL.COM,,COLUMBUS,OH,"","NORTHLAND INSURANCE COMPANY",2024-08-02,750000.0,2,0,,""
1393311,"ALL AROUND TRUCKING LLC","",,,3309371878,mrs.cconway@yahoo.com,,AKRON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-02,750000.0,1,0,,""
4238466,"CLEVELAND CARGO HAUL LLC","CLEVELAND CARGO HAUL",,,2166327351,keitasekou9@gmail.com,,"GARFIELD HEIGHTS",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-02,300000.0,0,0,,""
4265422,"JLB TRUCKING OF NEW MADISON LLC","",,,9377339015,JLLJBROWN2013@ICLOUD.COM,,"NEW MADISON",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-02,750000.0,1,0,,""
2893038,"K&R TRANSPORT LLC","",,,8134518985,RAMILTAMPA@GMAIL.COM,,CLEVELAND,OH,"","NORTHLAND INSURANCE COMPANY",2024-08-02,750000.0,2,0,,""
3688215,"M & H TRANS INC","",,,2165076364,MHTRANS90@GMAIL.COM,,"PARMA HEIGHTS",OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-02,750000.0,1,0,,""
3748888,"MIDWESTERN FREIGHT LLC","",,,4195752448,INFO@MWFREIGHT.NET,,PERRYSBURG,OH,"","CANAL INSURANCE CO.",2024-08-02,750000.0,19,0,,""
3668399,"MOST EFFICIENT TRUCKING SOLUTIONS LLC","",,,2162422520,Mosttruckingsolutions@gmail.com,,COLUMBUS,OH,"","ALLEGHENY CASUALTY COMPANY",2024-08-02,0.0,0,0,,""
2366397,"TIME TRANS AUTO LLC","",,,3868641127,bco563923@gmail.com,,DAYTON,OH,"","NORTHLAND INSURANCE COMPANY",2024-08-02,750000.0,1,0,,""
4240572,"TRUCKING ZONE INC","",,,6094600003,TRUCKINGZONE1717@GMAIL.COM,,LOVELAND,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-02,1000000.0,1,0,,""
3650239,"US BMI INC","",,,"",KAMBAHIS@HOTMAIL.COM,,SPRINGBORO,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-02,1000000.0,2,0,,""
3140804,"WILCOX HAULING LLC","",,,7407572400,Hauling@wilcoxexc.com,,JERUSALEM,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-02,750000.0,1,0,,""
3138811,"ZMK LOGISTICS LLC","",,,9375461311,ZMKLOGISTICS@GMAIL.COM,,DAYTON,OH,"","GREAT WEST CASUALTY CO.",2024-08-02,1000000.0,1,0,,""
3560502,"ALCA LOGISTICS LLC","",,,5132370850,ALCALOGISTICS1@GMAIL.COM,,CINCINNATI,OH,"","CANAL INSURANCE CO.",2024-08-04,750000.0,1,0,,""
1124139,"BRAMBLE TOWING LLC","",,,5132721444,BRAMBLETOWING@fuse.net,,CINCINNATI,OH,"","DONEGAL MUTUAL INSURANCE COMPANY",2024-08-04,1000000.0,4,0,,""
2462408,"FATHI EXPRESS LLC","",,,6143182805,FATHIEXPRESS14@GMAIL.COM,,COLUMBUS,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-04,750000.0,9,0,,""
3684184,"INTERSTATE TRANSPORTATION LLC","",,,6142185146,OFFICE@INTERSTATE21.NET,,COLUMBUS,OH,"","NORTH RIVER INSURANCE CO.",2024-08-04,750000.0,2,0,,""
3971564,"MAGEN EXPRESS CORP","",,,8006292020,FREIGHT@MAGENEXPRESS.COM,,MILLBURY,OH,"","BERKSHIRE HATHAWAY HOMESTATE INSURANCE COMPAN",2024-08-04,750000.0,1,0,,""
3682926,"NEXTGEN TRANSPORT INC","",,,2069475388,JOSECAMACHO.NEXTGEN@GMAIL.COM,,COLUMBUS,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-04,750000.0,1,0,,""
3200335,"WAHEGURU TRANSPORT LLC","",,,5137395068,WAHEGURUTRANS2018@GMAIL.COM,,HAMILTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-04,750000.0,2,0,,""
2419034,"ALSAM DELIVERY LLC","",,,5132590082,JUMALSA16980@GMAIL.COM,,FAIRFIELD,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-05,750000.0,4,0,,""
3375926,"ARALLE TRUCKING LLC","",,,6144999351,ARALLETRUCKING@GMAIL.COM,,COLUMBUS,OH,"","GREAT WEST CASUALTY CO.",2024-08-05,1000000.0,8,0,,""
3869675,BAINWICKTRUCKINGLLC,"",,,6143156508,OSMANRUMIYA@YAHOO.COM,,PICKERINGTON,OH,"","GREAT WEST CASUALTY CO.",2024-08-05,1000000.0,1,0,,""
3772894,"BERALT LLC","",,,9542701815,BERALT2021@GMAIL.COM,,COLUMBUS,OH,"","STATE NATIONALSPECIALTY INSCO/NATIONAL SPECIA",2024-08-05,1000000.0,5,0,,""
4179009,"BLACK ROCK TRUCKING LLC","",,,2167777771,AKBAROVOBIDJON@GMAIL.COM,,"CUYAHOGA FALLS",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-05,1000000.0,1,0,,""
3256528,"CMH XPRESS LLC","",,,6146192206,CMHXPRESSLLC@GMAIL.COM,,COLUMBUS,OH,"","AUTO OWNERS INSURANCE COMPANY",2024-08-05,750000.0,2,0,,""
3783542,"CONTROLLED CHAOS ENERGY SERVICES LLC","",,,7403404845,jlang@controlledchaosenergyservices.com,,BELMONT,OH,"","KEY RISK INSURANCE COMPANY",2024-08-05,750000.0,13,0,,""
3692979,"DTM TRANSPORT LLC","",,,2168554441,dtmtransport21@gmail.com,,CLEVELAND,OH,"","NORTHLAND INSURANCE COMPANY",2024-08-05,750000.0,1,0,,""
3790569,"EDMONDS TRUCK LINES LLC","",,,3802660070,edmondstruckline@gmail.com,,CENTERVILLE,OH,"","EVERSPAN INSURANCE COMPANY",2024-08-05,750000.0,31,0,,""
3256183,"FERRANTE HOLDINGS LLC","PONY XPRESS DELIVERY",,,3309045748,TONY.FERRANTE@PONYXPRESSDELIVERY.COM,,POWELL,OH,"","VANLINER INSURANCE COMPANY",2024-08-05,750000.0,30,0,,""
691861,"H DONLEY GADDIS","",,,9318086262,sonnygaddis@gmail.com,,CENTERBURG,OH,"","SENTRY SELECT INSURANCE COMPANY",2024-08-05,750000.0,2,0,,""
3917769,"HARRIS 4 TRANSPORTS LLC","",,,6147955425,HARRIS4TRANSPORTS@YAHOO.COM,,PICKERINGTON,OH,"","GREAT WEST CASUALTY CO.",2024-08-05,1000000.0,1,0,,""
4262787,"JUAN VASQUEZ DELIVERY LLC","",,,5139811385,JUANVASQUEZ189@yahoo.com,,FAIRFIELD,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-05,750000.0,1,0,,""
3965424,"JUICE TRUCKING LLC","",,,6145300440,GOBANKS2003@GMAIL.COM,,COLUMBUS,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-05,1000000.0,1,0,,""
3593685,"NEW CHAPTER TRANSPORT LLC","",,,4403052942,SHERWAYEXPRESS@GMAIL.COM,,CLEVELAND,OH,"","BERKSHIRE HATHAWAY HOMESTATE INSURANCE COMPAN",2024-08-05,750000.0,2,0,,""
4268783,"ONEPUMP GLOBAL ENTERPRISES LLC","EXCEL FLUID GROUP",,,2169411500,CURT.WYMAN@EXCELFLUIDGROUP.COM,,"BROOK PARK",OH,"","THE CINCINNATI INSURANCE CO.",2024-08-05,750000.0,1,0,,""
4011559,"RELAY WORLDWIDE LLC","",,,2832109925,RELAYWORLDWIDELLC@GMAIL.COM,,MASON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-05,300000.0,5,0,,""
3441849,"RTN TRUCKING LLC","",,,5134650750,RTNTRUCKINGLLC@GMAIL.COM,,"LIBERTY TWP",OH,"","NORTHLAND INSURANCE COMPANY",2024-08-05,750000.0,1,0,,""
1577713,"THE KAELIN CORPORATION","RTC TRANSPORTATION",,,3309541790,"sales@recoverplastics.com, akarcher@ralaw.com",,MANTUA,OH,"","ACUITY, A MUTUAL INSURANCE COMPANY",2024-08-05,1000000.0,7,0,,""
3717862,"WANSHUM TRUCKING LLC","",,,6144964466,ALondalong@wanshum.com,,"GROVE CITY",OH,"","ASCOT SPECIALTY INSURANCE COMPANY",2024-08-05,750000.0,2,0,,""
4274887,"WILDCARD TRANSPORT LLC","",,,5132541086,WILDCARDTRANSPORT74@GMAIL.COM,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-05,750000.0,1,0,,""
2570283,"WISH TRUCKING LLC","",,,3802333850,wishtrucking1@gmail.com,,GAHANNA,OH,"","NORTHLAND INSURANCE COMPANY",2024-08-05,750000.0,1,0,,""
1513734,"AMERICAN HYDRAULIC SERVICES INC",AHS,,,3043890127,dennie@ahs-ky.com,,IRONTON,OH,"","UNITED FIRE & CASUALTY CO.",2024-08-06,1000000.0,10,0,,""
3971918,"EPIC TOWING LLC","",,,5139152661,a1autosource.nw@gmail.com,,CINCINNATI,OH,"","DONEGAL MUTUAL INSURANCE COMPANY",2024-08-06,1000000.0,5,0,,""
1333985,"FOCUS TRUCKING LLC","",,,9373124508,dwoodall389@gmail.com,,HILLIARD,OH,"","BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY",2024-08-06,750000.0,1,0,,""
3729807,"GSA TRANSPORTATION LLC","",,,3083208048,GSATRANSPORT86@GMAIL.COM,,COLUMBUS,OH,"","PROGRESSIVE NORTHERN INSURANCE COMPANY",2024-08-06,750000.0,4,0,,""
3460434,"ICEMAN TRUCKING LLC","",,,5132623817,JACOB_ICEMAN@OUTLOOK.COM,,HAMILTON,OH,"","GREAT WEST CASUALTY CO.",2024-08-06,750000.0,1,0,,""
3260819,"KGZ TRANS LLC","",,,3126782540,KGZTRANS@GMAIL.COM,,MAINEVILLE,OH,"","NORTHLAND INSURANCE COMPANY",2024-08-06,750000.0,1,0,,""
1218001,"NORTH COAST BROKERING INC","",,,4192950154,"",,"WEST SALEM",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-06,750000.0,1,0,,""
4232315,"SDK TRUCKING LLC","",,,5673590681,SDKTRUCKING13@GMAIL.COM,,MANSFIELD,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-06,750000.0,1,0,,""
3636594,"STAR EXPEDITED LLC","",,,2342740505,STAREXPEDITEDLLC@GMAIL.COM,,MASON,OH,"","TRISURA INSURANCE COMPANY",2024-08-06,750000.0,6,0,,""
4265498,"T&A RELIABLE HAULING LLC","",,,2166337191,TANDATRANSPORTATION22@GMAIL.COM,,CLEVELAND,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-06,1000000.0,0,0,,""
3561506,"WORLD CLASS LOGISTICS LLC","",,,2168167597,JOINHOTHTODAY@GMAIL.COM,,TWINSBURG,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-06,300000.0,1,0,,""
517700,"AMERICAN LIVERY SERVICES INC","AMERICAN TRAVEL",,,2162219330,tsimmerly@amerilimo.com,,LAKEWOOD,OH,"","LANCER INSURANCE COMPANY",2024-08-07,5000000.0,13,0,,""
1867803,"DAVE POTTS TRUCKING LLC","",,,2604070427,DAVEPOTTSTRUCKING@gmail.com,,"SOUTH WEBSTER",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-07,750000.0,1,0,,""
4280858,"DEV'S TRANSPORTATION LLC","",,,9375362147,DEVSTRANSPORTATION@GMAIL.COM,,TROY,OH,"","GEICO GENERAL INSURANCE COMPANY",2024-08-07,300000.0,1,0,,""
4099037,"EGG WHITE INC","",,,8589007990,EGGWHITEINC@GMAIL.COM,,COLUMBUS,OH,"","STAR MUTUAL RRG",2024-08-07,750000.0,1,0,,""
1469884,"MIGHTY TRUCKING LLC","",,,5135181923,JOEFORDHOME@HOTMAIL.COM,,"LIBERTY TOWNSHIP",OH,"","NORTHLAND INSURANCE COMPANY",2024-08-07,750000.0,1,0,,""
1634867,"MILLER SPECIALIZED TRANSPORT LLC","",,,9379859818,Stephanie@millerspecialized.com,,DAYTON,OH,"","ERIE INSURANCE COMPANY",2024-08-07,1000000.0,14,0,,""
1014381,"PROLINE XPRESS INC","",,,4407778120,prolinexpress@yahoo.com,,WESTLAKE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-07,1000000.0,15,0,,""
3779980,"AJ TRUCKLINE LLC","",,,6125056047,ajtruckline1@gmail.com,,COLUMBUS,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-08,300000.0,1,0,,""
2087125,"BOAT HOUSE MARINE INC","",,,3303251822,"",,ROOTSTOWN,OH,"","AUTO OWNERS INSURANCE COMPANY",2024-08-08,750000.0,1,0,,""
3743426,"BURTON DASH EXPRESS LLC","",,,5132998270,MIANI513@BURTONDASHEXPRESSLLC.COMPANY,,CINCINNATI,OH,"","GEICO GENERAL INSURANCE COMPANY",2024-08-08,750000.0,1,0,,""
3308469,"GENERAL TRANSPORTATION LLC","",,,5037348264,GENERALLLC2019@GMAIL.COM,,"TIPP CITY",OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-08,1000000.0,1,0,,""
2423718,"GIBBONS TRANSPORTATION LLC","",,,4196518383,GIBBONSTRANSPORTATION@GMAIL.COM,,ASHLAND,OH,"","CENTRAL MUTUAL INSURANCE COMPANY",2024-08-08,750000.0,1,0,,""
4275545,"KCC TRANSPORTATION LLC","",,,6124373424,KCCDISPATCH24@GMAIL.COM,,COLUMBUS,OH,"","GREAT WEST CASUALTY CO.",2024-08-08,1000000.0,1,0,,""
3715398,"LINA LOGISTICS LLC","",,,5139724538,INFO@LINALOGISTICS.ORG,,MASON,OH,"","WESCO INSURANCE COMPANY",2024-08-08,750000.0,1,0,,""
4259174,"RUNWAY INC","",,,9377981731,TRENTAREY32@GMAIL.COM,,PEEBLES,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-08,750000.0,1,0,,""
450158,"SPRANDEL ENTERPRISES INC","QUALITY TOWING",,,5137776622,STEVE@QUALITY-TOWING.COM,,"WEST CHESTER",OH,"","CANAL INSURANCE CO.",2024-08-08,1000000.0,34,0,,""
4193392,"TRENTON TRUCKING LLC","",,,5133497682,RMEIMEN1@GMAIL.COM,,TRENTON,OH,"","WESCO INSURANCE COMPANY",2024-08-08,750000.0,1,0,,""
3245831,"ACME RESOURCES INC","",,,3307582313,NICOLEZ@THEACMECOMPANY.COM,,YOUNGSTOWN,OH,"","BERKLEY CASUALTY COMPANY",2024-08-09,750000.0,23,0,,""
3278586,"AM FREIGHT INC","",,,2156872711,dispatch@amfreightinc.net,,DAYTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-09,750000.0,3,0,,""
4399259,"DANNY'S CAR SERVICE LLC","",,,6143487047,SERVICE@DANNYSCARSERVICE.COM,,COLUMBUS,OH,"","FORGE INSURANCE COMPANY",2024-08-09,500000.0,1,0,,""
4113680,"JOSHUA W TAGUE","4 THE BOY'S TRANSPORTATION",,,4197069714,JOSHUAWTAGUE91@GMAIL.COM,,WELLINGTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-09,300000.0,1,0,,""
4258261,"LAUTURE TRANSPORTATION LLC","",,,6146042514,LAUTURETRANSPORTATION@GMAIL.COM,,REYNOLDSBURG,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-09,1000000.0,1,0,,""
3824245,"MAGEED MIMI TRANS LLC","",,,"",MAGEEDMIMI@GMAIL.COM,,DUBLIN,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-09,750000.0,1,0,,""
2478547,"STAUNCHEY BROS INC","",,,4199022896,STAUNCHEYBROS@GMAIL.COM,,TOLEDO,OH,"","NORTHLAND INSURANCE COMPANY",2024-08-09,1000000.0,1,0,,""
1555445,"T D BECK TRUCKING LLC","",,,4195000300,TOM@TDBECK.COM,,ARCHBOLD,OH,"","ACUITY, A MUTUAL INSURANCE COMPANY",2024-08-09,1000000.0,32,0,,""
4177165,"TFTS INC","",,,5138388580,TFTSINC@GMAIL.COM,,DAYTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-09,750000.0,1,0,,""
3638202,"WORLD OF CRANE SERVICE INC","",,,9412753763,VITOKSEN777@GMAIL.COM,,"GROVE CITY",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-09,1000000.0,1,0,,""
3140832,"ADVANCED TRANSPORT SOLUTIONS LLC","",,,6148094993,SAMANTHA@1ADVANCEDTRANSPORT.COM,,PATASKALA,OH,"","NATIONWIDE MUTUAL INSURANCE COMP",2024-08-10,0.0,0,0,,""
3400521,"BLUE STREAK HAULING LLC","",,,6148930497,BLUESTREAKHAULING@GMAIL.COM,,HILLIARD,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-10,1000000.0,1,0,,""
3456169,"CARAVAN TRANSPORTATION LLC","",,,6142187045,CARAVANTRANS1@GMAIL.COM,,COLUMBUS,OH,"","SENTRY SELECT INSURANCE COMPANY",2024-08-10,750000.0,5,0,,""
3025732,"DAVID EXPRESS LLC","",,,2067783555,DAVIDEXPRESS2003@YAHOO.COM,,DAYTON,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-10,750000.0,2,0,,""
4266030,"LIV BEYOND LLC","",,,4194660075,LIVBEYONDCLOTHING@GMAIL.COM,,TOLEDO,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-10,750000.0,2,0,,""
3461858,"PRIME CARGO GROUP INC","",,,8599727078,PRIMECARGOGROUPINC@GMAIL.COM,,"NORTH ROYALTON",OH,"","GEICO GENERAL INSURANCE COMPANY",2024-08-10,1000000.0,8,0,,""
3395909,"RELIABLE TRUCKING PARTNER INC","",,,3305970707,info@shipwithrtp.com,,PARMA,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-10,750000.0,5,0,,""
3928699,"RHOADES TRANSPORT LLC","",,,7408830240,RHOADESTRANSPORTLLC@GMAIL.COM,,ASTHABULA,OH,"","PROGRESSIVE CASUALTY INSURANCE COMPANY",2024-08-10,750000.0,1,0,,""
3739169,"VIA EXPRESS LLC","",,,8185990030,hr@goviaexpress.com,,REYNOLDSBURG,OH,"","GEICO GENERAL INSURANCE COMPANY",2024-08-10,750000.0,1,0,,""
583532,"BE DAVIS TRUCKING LLC","",,,7402863112,"",,JACKSON,OH,"","UNITED OHIO INSURANCE COMPANY",2024-08-11,1000000.0,22,0,,""
2783247,"C&D LOGISTICS LLC","",,,9175921897,LEETRUCKING12@GMAIL.COM,,AKRON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-11,750000.0,2,0,,""
3916724,"NERIS LOGISTICS & TRANSPORTATION LLC","",,,5135351862,nerislogisticllc@gmail.com,,LOVELAND,OH,"","DRIVE NEW JERSEY INSURANCE COMPANY",2024-08-11,750000.0,1,0,,""
3329452,"PREMIER LOGISTICS SERVICE INC","",,,9733302356,PREMIERLOGISTICS2019@HOTMAIL.COM,,DAYTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-11,1500000.0,2,0,,""
4257192,"TMANTSON EXPRESS LLC","",,,3305108469,TMANTSONEXPRESS@OUTLOOK.COM,,AKRON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-11,750000.0,4,0,,""
4211324,"B&L DAP ENTERPRISES LLC","",,,2164413741,DAP0921@YAHOO.COM,,CLEVELAND,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-12,750000.0,1,0,,""
3675388,"PRICE POINT TRANSPORT LLC","PRICE POINT TRANSPORT",,,3136001113,DEMETRIUSPRICE64@YAHOO.COM,,"WARRENSVILLE HEIGHTS",OH,"","GREAT WEST CASUALTY CO.",2024-08-12,1000000.0,1,0,,""
4268914,"RIGGS SEPTIC SERVICES LLC","",,,7405162032,RIGGSROGER1983@GMAIL.COM,,LOWELL,OH,"","UNITED OHIO INSURANCE COMPANY",2024-08-12,300000.0,1,0,,""
4024701,"STREET ATHLETES LLC","",,,5137391991,worldwide@streetathletesllc.com,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-12,750000.0,3,0,,""
3444875,"WHITE GOLD INC","",,,5138862393,WHITEGOLDEXPRESS@GMAIL.COM,,MASON,OH,"","BERKLEY CASUALTY COMPANY",2024-08-12,750000.0,5,0,,""
4273068,"BRIGHT LIGHT TRANSPORTATION LLC","",,,4406876409,BRIGHTLIGHTTRANSPORTATION@YAHOO.COM,,ELYRIA,OH,"","GEICO MARINE INSURANCE COMPANY",2024-08-13,750000.0,1,0,,""
4271128,"COYG TRANSPORTATION LLC","",,,9098059310,COYGTRANSPORTATION@GMAIL.COM,,COLUMBUS,OH,"","CANAL INSURANCE CO.",2024-08-13,750000.0,1,0,,""
3926874,"DAC VENTURES LLC","",,,3302314303,DOUGCRAYCRAFT@GMAIL.COM,,HOLMESVILLE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-13,1000000.0,1,0,,""
4278973,"GRACEWAY WORLDWIDE LLC","",,,7404001405,Don@GracewayWorldwide.com,,PICKERINGTON,OH,"","MERCHANTS NATIONAL BONDING, INC",2024-08-13,0.0,0,0,,""
3450529,"IMPALA CARGO LOGISTICS LLC","",,,"",IMPALACARGOLLC@GMAIL.COM,,COLUMBUS,OH,"","WESCO INSURANCE COMPANY",2024-08-13,750000.0,2,0,,""
1611058,"LORI A ROMINGER","ROMINGER TRUCKING",,,7404399159,RICKROMINGER198@GMAIL.COM,,CAMBRIDGE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-13,750000.0,2,0,,""
4261053,"MQ LOGISTICS INC","",,,6145002973,MOEQAYS19@GMAIL.COM,,COLUMBUS,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2024-08-13,750000.0,1,0,,""
3241443,"ORDEX TRANS INC","",,,3302271985,DISPATCH@ORDEX.INC,,MEDINA,OH,"","STATE NATIONALSPECIALTY INSCO/NATIONAL SPECIA",2024-08-13,1000000.0,1,0,,""
